,location,title,company,salary,salrange
4975,"Seattle, WA",Senior Engineer,No Company Listed,No Salary Listed,20000
4976,"Seattle, WA 98109 (Westlake area)","Scientist, IVD Assay Development",No Company Listed,No Salary Listed,20000
4977,"Seattle, WA",PROGRAM MANAGER-URBANALYTICS,University of Washington Medical Center,No Salary Listed,20000
4978,"Seattle, WA 98109 (Westlake area)",Software Dev Engineer III,Fred Hutchinson Cancer Research Center,No Salary Listed,20000
4979,"Redmond, WA 98052",SENIOR RESEARCH SDE,Microsoft,No Salary Listed,20000
4980,"Redmond, WA 98052",Senior SDE,Microsoft,No Salary Listed,20000
4981,"Kirkland, WA",Junior Database Administrator - Freelance,Metia,No Salary Listed,20000
4982,"Bothell, WA 98021","Manager/Sr. Manager, Diagnostics & Biomarkers",Seattle Genetics,No Salary Listed,20000
4983,"Bellevue, WA",Sr. PM - eBay Partner Network,eBay Inc.,No Salary Listed,20000
4984,"Seattle, WA 98109 (Westlake area)","QC Associate II, Analytic Development",Fred Hutchinson Cancer Research Center,No Salary Listed,20000
4985,"Seattle, WA",PROGRAM MANAGER-URBANALYTICS,University of Washington,No Salary Listed,20000
4986,"Seattle, WA",Data Science Manager (Seattle),Lyft Corporate,No Salary Listed,20000
4987,"Redmond, WA","Research Intern, Machine Perception",No Company Listed,No Salary Listed,20000
4988,"Redmond, WA",Large Enterprise Account Manager,Nokia,No Salary Listed,20000
4989,"Seattle, WA 98109 (Westlake area)",Program Assistant II-III,Fred Hutchinson Cancer Research Center,No Salary Listed,20000
4990,"Renton, WA",N0309; 029; General Machinist,BOEING,No Salary Listed,20000
4991,"Seattle, WA","Web Development Engineer, AWS ML",Amazon Corporate LLC,No Salary Listed,20000
4992,"Bellevue, WA 98005 (Wilburton area)",Service Administrator I,No Company Listed,No Salary Listed,20000
4993,"Seattle, WA 98104 (First Hill area)",Sr. Machine Learning Engineer / Scientist,Avvo,No Salary Listed,20000
4994,"Seattle, WA 98109 (Westlake area)","Post-Doctoral Research Fellow, Biostatistics",Fred Hutchinson Cancer Research Center,No Salary Listed,20000
4995,"Seattle, WA","Software Development Manager, AWS Machine Learning",Amazon Corporate LLC,No Salary Listed,20000
4996,"Seattle, WA",INSTRUCTIONAL DESIGN CONSULTANT,University of Washington Medical Center,No Salary Listed,20000
4997,"Seattle, WA",INSTRUCTIONAL DESIGN CONSULTANT,University of Washington,No Salary Listed,20000
4998,"Seattle, WA 98109 (Westlake area)",Post-Doctoral Research Fellow- Statistical Methods Developme...,Fred Hutchinson Cancer Research Center,No Salary Listed,20000
4999,"Bothell, WA 98021","Scientist, Pre",Seattle Genetics,No Salary Listed,20000
5000,"Redmond, WA 98052",Principal Software Engineer,Microsoft,No Salary Listed,20000
5001,"Redmond, WA","Postdoctoral Research Scientist, Haptic Systems",No Company Listed,No Salary Listed,20000
5002,"Bothell, WA 98021",Sr. Statistical Programmer I/II,Seattle Genetics,No Salary Listed,20000
5003,"Bellevue, WA 98007 (Lake Hills area)",Senior Data Scientist or Researcher,No Company Listed,"$135,000 a year",20000
5004,"Bellevue, WA 98004 (Downtown area)",Senior Developer/Data Scientist,Signature Technology Group,No Salary Listed,20000
5005,"Bothell, WA 98021","Scientist, Pre-Clinical Research",Seattle Genetics,No Salary Listed,20000
5006,"Seattle, WA",Senior Computer Scientist - Creative Cloud Services,Adobe,No Salary Listed,20000
5007,"Seattle, WA",Customer Success Manager - Rockies,No Company Listed,No Salary Listed,20000
5008,"Redmond, WA 98052",Principal Program Manager Lead,Microsoft,No Salary Listed,20000
5009,"Redmond, WA 98052",Data Scientist with Ph.D.,No Company Listed,No Salary Listed,20000
5010,"Seattle, WA",Senior Data Engineer,Disney ABC Television Group,No Salary Listed,20000
5011,"Seattle, WA",Bioinformatician I,Benaroya Research Institute,No Salary Listed,20000
5012,"Seattle, WA",IT Recruiter,Vaco,No Salary Listed,20000
5013,"Seattle, WA 98109 (Westlake area)","Systems Analyst II-III, Bioinformatics",Fred Hutchinson Cancer Research Center,No Salary Listed,20000
5014,"Seattle, WA","Software Development Engineer II, AWS Machine Learning Servi...",Amazon Corporate LLC,No Salary Listed,20000
5015,"Redmond, WA 98053",Sr Software Engineer - Predix,General Electric,No Salary Listed,20000
5016,"Seattle, WA","Director, Molecular Biology & Antibody Engineering",No Company Listed,No Salary Listed,20000
5017,"Redmond, WA 98052",Senior Sofware Engineer,Microsoft,No Salary Listed,20000
5018,"Redmond, WA",SON Senior Product Manager,Nokia,No Salary Listed,20000
5019,"Seattle, WA",Product Marketing Manager,No Company Listed,No Salary Listed,20000
5020,"Seattle, WA 98109 (Westlake area)",Foundation Relations Manager for Institutional Giving,Fred Hutchinson Cancer Research Center,No Salary Listed,20000
5021,"Seattle, WA 98109 (Westlake area)",Director of HR Operations,Fred Hutchinson Cancer Research Center,No Salary Listed,20000
5022,"Bellevue, WA 98004 (Downtown area)",Software Engineer II,BSQUARE,No Salary Listed,20000
5023,"Seattle, WA","Sr. Software Development Engineer, AWS ML",Amazon Corporate LLC,No Salary Listed,20000
5024,"Seattle, WA",Account Supervisor,Wunderman,No Salary Listed,20000
5025,"Seattle, WA",Natural Resources Consultant,SWCA Environmental Consultants,No Salary Listed,20000
5026,"Kent, WA",Quality Engineer (660363),Ball Aerospace,No Salary Listed,20000
5027,"Redmond, WA","Postdoctoral Research Scientist, Computer Vision and Machine...",Facebook,No Salary Listed,20000
5028,"Seattle, WA",Biomechanics Research Scientist,"Brooks Sports, Inc.",No Salary Listed,20000
5029,"Seattle, WA",Senior Product Manager - AWS Artificial Intelligence,Amazon Corporate LLC,No Salary Listed,20000
5030,"Seattle, WA 98121 (Belltown area)","Senior Software Engineer, Big Data Hadoop",zulily,No Salary Listed,20000
5031,"Seattle, WA","Sr. Software Development Engineer, AWS ML",Amazon Corporate LLC,No Salary Listed,20000
5032,"Bellevue, WA",Statistical Analyst,Volt Workforce Solutions,$33.33 an hour,20000
5033,"Seattle, WA 98121 (Belltown area)","Senior Software Engineer, Big Data Hadoop",zulily,No Salary Listed,20000
5034,"Auburn, WA",Machine Repair Mechanic A,BOEING,No Salary Listed,20000
5035,"Redmond, WA","Research Scientist, Digital Systems Architecture",Facebook,No Salary Listed,20000
5036,"Redmond, WA","Research Scientist, Digital Systems Architecture",No Company Listed,No Salary Listed,20000
5037,"Seattle, WA 98121 (Belltown area)","Lead Software Engineer, Machine Learning",zulily,No Salary Listed,20000
5038,"Seattle, WA 98109 (Westlake area)",Director of HR Operations,Fred Hutchinson Cancer Research Center,No Salary Listed,20000
5039,"Bellevue, WA 98004 (Downtown area)",Information/Data Architect,No Company Listed,No Salary Listed,20000
5040,"Seattle, WA",Sr. Global Device Manager,No Company Listed,"$150,000 - $175,000 a year",20000
5041,"Seattle, WA","Senior Digital Product Manager, Capital One Investing",Capital One,No Salary Listed,20000
5042,"Bellevue, WA",Software Design Engineer 3,Beyondsoft Consulting Corp.,No Salary Listed,20000
5043,"Seattle, WA",Principal UX Designer,Capital One,No Salary Listed,20000
5044,"Seattle, WA",TECHNOLOGY PROGRAM MANAGER,University of Washington,No Salary Listed,20000
5045,"Seattle, WA",Technology R&D Process Engineer I,No Company Listed,No Salary Listed,20000
5046,"Seattle, WA",Account Supervisor,Wunderman,No Salary Listed,20000
5047,"Redmond, WA",Pixel Design Engineer,No Company Listed,No Salary Listed,20000
5048,"Seattle, WA",INTERACTION DESIGNER,University of Washington,No Salary Listed,20000
5049,"Seattle, WA","Technical Program Manager, Ads Machine Learning",Facebook,No Salary Listed,20000
5050,"Redmond, WA 98052",Director O365 Relationship Marketing,Microsoft,No Salary Listed,20000
5051,"Seattle, WA",Sr. Global Device Manager,No Company Listed,"$150,000 - $175,000 a year",20000
5052,"Seattle, WA",Technology R&D Process Engineer I,No Company Listed,No Salary Listed,20000
5053,"Seattle, WA 98109 (Westlake area)","Program and Portfolio Manager, SCHARP",Fred Hutchinson Cancer Research Center,No Salary Listed,20000
5054,"Redmond, WA",Pixel Design Engineer,No Company Listed,No Salary Listed,20000
5055,"Seattle, WA",INTERACTION DESIGNER,University of Washington,No Salary Listed,20000
5056,"Seattle, WA",INTERACTION DESIGNER,University of Washington Medical Center,No Salary Listed,20000
5057,"Bothell, WA 98021","Scientist, Process Chemistry",Seattle Genetics,No Salary Listed,20000
5058,"Seattle, WA 98164 (Downtown area)",Territory Sales Manager - Washington D.C. area,Cray,No Salary Listed,20000
5059,"Seattle, WA",Copywriter,Wunderman,No Salary Listed,20000
5060,"Seattle, WA",SERVICE DESK ANALYST,University of Washington Medical Center,"$3,635 - $4,888 a month",20000
5061,"Seattle, WA",FDA / IDENTITY & ACCESS ANALYST ASSISTANT,University of Washington,"$3,077 - $4,113 a month",20000
5062,"Redmond, WA","C# / Machine Learning (US Citizen, Green Card Holder, H4-EAD...",No Company Listed,No Salary Listed,20000
5063,"Bellevue, WA 98004 (Downtown area)",Marketing Assistant,HDR,No Salary Listed,20000
5064,"Bellevue, WA 98005 (Wilburton area)",Technical Sales Representative,No Company Listed,No Salary Listed,20000
5065,"Seattle, WA",IDENTITY AND ACCESS ANALYST,University of Washington Medical Center,"$3,635 - $4,888 a month",20000
5066,"Redmond, WA",Software Design Engineer - Front End,No Company Listed,No Salary Listed,20000
5067,"Bellevue, WA 98004 (Downtown area)",Marketing Assistant,HDR,No Salary Listed,20000
5068,"Seattle, WA",FDA / IDENTITY & ACCESS ANALYST ASSISTANT,University of Washington,"$3,077 - $4,113 a month",20000
5069,"Seattle, WA 98109 (Westlake area)","Postdoctoral Research Fellow, Computational Cancer Genomics",Fred Hutchinson Cancer Research Center,No Salary Listed,20000
5070,"Seattle, WA 98109 (Westlake area)",HVTN Clinical Trials Physician/Protocol Team Leader,Fred Hutchinson Cancer Research Center,No Salary Listed,20000
5071,"Redmond, WA",Software Design Engineer - Front End,No Company Listed,No Salary Listed,20000
5072,"Seattle, WA 98194 (Downtown area)",Director Research Finance - Clinical Research Center Admin,"Swedish Medical Center - Seattle, WA",No Salary Listed,20000
5073,"Seattle, WA",MEDICAL LABORATORY SCIENTIST 1,University of Washington,"$4,319 - $6,371 a month",20000
5074,"Seattle, WA",Copywriter,Wunderman,No Salary Listed,20000
5075,"Seattle, WA 98109 (Westlake area)",Executive Assistant II,Fred Hutchinson Cancer Research Center,No Salary Listed,20000
5076,"Seattle, WA 98109 (Westlake area)",Administrative Coordinator,Fred Hutchinson Cancer Research Center,No Salary Listed,20000
5077,"Redmond, WA 98052",Senior Relationship Marketing Manager,Microsoft,No Salary Listed,20000
5078,"Seattle, WA",No Job Title Listed,VWR,No Salary Listed,20000
5079,"Bellevue, WA",Sr. Product Manager - Selling Platform,eBay Inc.,No Salary Listed,20000
5080,"Seattle, WA",FDA / IDENTITY & ACCESS ANALYST ASSISTANT,University of Washington Medical Center,"$3,077 - $4,113 a month",20000
5081,"Seattle, WA",RECORDS CENTER TECHNICIAN,University of Washington Medical Center,"$2,617 - $3,223 a month",20000
5082,"Seattle, WA",HEALTH INFORMATION TECHNICIAN 2,University of Washington Medical Center,"$2,443 - $3,223 a month",20000
5083,"Seattle, WA",Front-End Software Engineer,No Company Listed,No Salary Listed,20000
5084,"Redmond, WA","C# / Machine Learning (US Citizen, Green Card Holder, H4-EAD...",No Company Listed,No Salary Listed,20000
5085,"Seattle, WA","Principal Scientist, Immuno Oncology",Celgene,No Salary Listed,20000
5086,"Seattle, WA",PATIENT CARE VALUE ANALYSIS PROJECT MANAGER,University of Washington Medical Center,No Salary Listed,20000
5087,"Seattle, WA",PATIENT CARE VALUE ANALYSIS PROJECT MANAGER,University of Washington,No Salary Listed,20000
5088,"Seattle, WA",RECORDS CENTER TECHNICIAN,University of Washington Medical Center,"$2,617 - $3,223 a month",20000
5089,"Seattle, WA",Senior Software Engineer/Full Stack Developer,Oracle,No Salary Listed,20000
5090,"Seattle, WA",HEALTH INFORMATION TECHNICIAN 2,University of Washington Medical Center,"$2,443 - $3,223 a month",20000
5091,"Seattle, WA",MEDICAL LABORATORY SCIENTIST-TRAINEE OR 1,University of Washington Medical Center,"$4,319 - $6,371 a month",20000
5092,"Seattle, WA",Staff Software Web Engineer,The Climate Corporation,No Salary Listed,20000
5093,"Seattle, WA",MEDICAL LABORATORY SCIENTIST 1 OR TRAINEE,University of Washington,"$4,319 - $6,371 a month",20000
5094,"Seattle, WA",Senior Content Marketing Manager,No Company Listed,No Salary Listed,20000
5095,"Seattle, WA","Associate Scientist, T Cell Product Characterization",No Company Listed,No Salary Listed,20000
5096,"Seattle, WA",MEDICAL LABORATORY SCIENTIST 1 OR TRAINEE,University of Washington Medical Center,"$4,319 - $6,371 a month",20000
5097,"Seattle, WA",MEDICAL LABORATORY SCIENTIST-TRAINEE OR 1,University of Washington,"$4,319 - $6,371 a month",20000
5098,"Mukilteo, WA 98275",Sr. Test Engineer,No Company Listed,No Salary Listed,20000
5099,"Seattle, WA",FDA / Identity & Access Analyst Assistant,No Company Listed,No Salary Listed,20000
5100,"Seattle, WA 98109 (Westlake area)",Administrative Coordinator,Fred Hutchinson Cancer Research Center,No Salary Listed,20000
5101,"Everett, WA 98203 (View Ridge-Madison area)",Study Coordinator - Safety Assessment,"SNBL USA, Ltd.",No Salary Listed,20000
5102,"Seattle, WA 98127 (Downtown area)",Animal Technician,No Company Listed,No Salary Listed,20000
5103,"Seattle, WA",PATIENT FINANCIAL SERVICES SPECIALIST 2,University of Washington,"$2,623 - $3,644 a month",20000
5104,"Seattle, WA",Identity and Access Analyst,No Company Listed,No Salary Listed,20000
5105,"Seattle, WA",FISCAL SPECIALIST 1 - FIXED DURATION,University of Washington Medical Center,"$2,940 - $3,917 a month",20000
5106,"Seattle, WA",WINDOWS SYSTEMS ADMINISTRATOR,University of Washington Medical Center,No Salary Listed,20000
5107,"Seattle, WA",WINDOWS SYSTEMS ADMINISTRATOR,University of Washington,No Salary Listed,20000
5108,"Seattle, WA",CONTACT CENTER REPRESENTATIVE 1,University of Washington Medical Center,"$3,077 - $4,113 a month",20000
5109,"Seattle, WA 98109 (Westlake area)","Postdoctoral Research Fellow - Cancer, Splicing Regulation a...",Fred Hutchinson Cancer Research Center,No Salary Listed,20000
5110,"Seattle, WA 98109 (Westlake area)","Director, Operations and Finance, HIV Vaccine Trials Network",Fred Hutchinson Cancer Research Center,No Salary Listed,20000
5111,"Seattle, WA",Data Scientist,No Company Listed,"$125,000 - $160,000 a year",20000
5112,"Seattle, WA","Director, Client Services - Microsoft",Wunderman,No Salary Listed,20000
5113,"Mukilteo, WA 98275",Sr. Test Engineer,No Company Listed,No Salary Listed,20000
5114,"Seattle, WA",ADMINISTRATIVE COORDINATOR,University of Washington Medical Center,"$2,739 - $3,635 a month",20000
5115,"Seattle, WA",Bilingual Spanish Copywriter,Wunderman,No Salary Listed,20000
5116,"Seattle, WA 98127 (Downtown area)",Animal Technician,No Company Listed,No Salary Listed,20000
5117,"Seattle, WA","IT WINDOWS SYSTEMS ADMINISTRATOR, UWMED FINANCE",University of Washington Medical Center,No Salary Listed,20000
5118,"Seattle, WA",Identity and Access Analyst,No Company Listed,No Salary Listed,20000
5119,"Seattle, WA 98109 (Westlake area)","Postdoctoral Research Fellow - Cancer, Splicing Regulation a...",Fred Hutchinson Cancer Research Center,No Salary Listed,20000
5120,"Seattle, WA",Data Scientist,No Company Listed,"$125,000 - $160,000 a year",20000
5121,"Redmond, WA 98052","Seeking those with Ph.D. in Data Science, Artificial Intelli...",No Company Listed,No Salary Listed,20000
5122,"Seattle, WA",Principal Data Scientist (Insights & Analytics),No Company Listed,No Salary Listed,20000
5123,"Seattle, WA 98103 (Green Lake - Wallingford area)",No Job Title Listed,Allen Institute,No Salary Listed,20000
5124,"Redmond, WA",Data Scientist (SS1017),"Akvelon, Inc.",No Salary Listed,20000
5125,"Seattle, WA 98101 (Downtown area)",Data Scientist,No Company Listed,No Salary Listed,20000
5126,"Bellevue, WA",Data Engineer/Scientist,No Company Listed,"$100,000 - $135,000 a year",20000
5127,"Bellevue, WA 98004 (Downtown area)",Analytics Data Engineer,Merkle Inc.,No Salary Listed,20000
5128,"Redmond, WA 98052",Data Science Trainer,No Company Listed,No Salary Listed,20000
5129,"Seattle, WA",Software Engineer - Machine Learning,No Company Listed,"$145,000 - $197,000 a year",20000
5130,"Seattle, WA 98101 (Downtown area)",Data Scientist - Computer Vision,No Company Listed,No Salary Listed,20000
5131,"Redmond, WA",Jr. Data Scientist NO C2C (SS1000),"Akvelon, Inc.",No Salary Listed,20000
5132,"Seattle, WA",Data Analytics Instructor,No Company Listed,No Salary Listed,20000
5133,"Redmond, WA",Data Scientist,No Company Listed,No Salary Listed,20000
5134,"Seattle, WA",Data Scientist,No Company Listed,No Salary Listed,20000
5135,"Seattle, WA 98121 (Belltown area)",Sr Data Scientist,No Company Listed,No Salary Listed,20000
5136,"Seattle, WA 98121 (Belltown area)",Part-time Data Science Instructor,General Assembly,No Salary Listed,20000
5137,"Redmond, WA",No Job Title Listed,No Company Listed,No Salary Listed,20000
5138,"Seattle, WA",Data Scientist,No Company Listed,No Salary Listed,20000
5139,"Bellevue, WA 98004 (Downtown area)",Data Scientist,No Company Listed,No Salary Listed,20000
5140,"Seattle, WA",Quantitative Analyst,No Company Listed,No Salary Listed,20000
5141,"Bellevue, WA 98004 (Downtown area)",Internet Research Analyst,No Company Listed,"$35,000 a year",20000
5142,"Seattle, WA",Senior Manager Research Analyst,No Company Listed,No Salary Listed,20000
5143,"Seattle, WA",Research Scientist - Human Pluripotent Stem Cells,No Company Listed,No Salary Listed,20000
5144,"Redmond, WA",Azure Supportability - Machine Learning Data Technicians/Ana...,No Company Listed,No Salary Listed,20000
5145,"Redmond, WA",Data Scientist (NLP/ Machine Learning),Brillio,No Salary Listed,20000
5146,"Seattle, WA",Fisheries Research Scientist I,No Company Listed,No Salary Listed,20000
5147,"Seattle, WA",Senior Data Scientist,Smith Hanley Associates,"$155,000 - $165,000 a year",20000
5148,"Seattle, WA",Fisheries Research Scientist I,No Company Listed,No Salary Listed,20000
5149,"Seattle, WA 98101 (Downtown area)",Machine Learning Scientist,No Company Listed,No Salary Listed,20000
5150,"Seattle, WA",Big Data Analysis/BI expert at Microsoft,No Company Listed,No Salary Listed,20000
5151,"Bellevue, WA",Machine Learning Engineer,No Company Listed,No Salary Listed,20000
5152,"Bellevue, WA",Java Developers - for Big Data Expert Analytics,Ericsson,No Salary Listed,20000
5153,"Seattle, WA",Machine Learning Hacker,No Company Listed,No Salary Listed,20000
5154,"Seattle, WA",Sr. Data Scientist,Analytic Recruiting,No Salary Listed,20000
5155,"Seattle, WA",Senior Data Scientist,No Company Listed,No Salary Listed,20000
5156,"Seattle, WA 98104 (First Hill area)",Product Scientist,Indeed,No Salary Listed,20000
5157,"Seattle, WA",Sr. Data Scientist (Marketing),Coupang,No Salary Listed,20000
5158,"Bothell, WA 98011","Scientist, Analytical Development",No Company Listed,No Salary Listed,20000
5159,"Seattle, WA",Lead Data Developer,No Company Listed,"$90,000 - $110,000 a year",20000
5160,"Seattle, WA 98103 (Green Lake - Wallingford area)",Research Associate I - Electrophysiology,Allen Institute,No Salary Listed,20000
5161,"Seattle, WA 98121 (Belltown area)",Data Science Instructor,General Assembly,No Salary Listed,20000
5162,"Seattle, WA",Director of Research,No Company Listed,No Salary Listed,20000
5163,"Seattle, WA 98103 (Green Lake - Wallingford area)",Research Associate III - Bioinformatics,Allen Institute,No Salary Listed,20000
5164,"Seattle, WA",Software Engineer (Seattle),Airbnb,No Salary Listed,20000
5165,"Seattle, WA",Business Intelligence Manager,No Company Listed,No Salary Listed,20000
5166,"Bellevue, WA",Data Scientist,No Company Listed,No Salary Listed,20000
5167,"Seattle, WA",Sr. Big Data Developer,No Company Listed,No Salary Listed,20000
5168,"Seattle, WA 98104 (First Hill area)",Contract Content User Research Analyst,Indeed,No Salary Listed,20000
5169,"Seattle, WA","Sr. Applied Scientist, AWS Greenfield Project",Amazon Corporate LLC,No Salary Listed,20000
5170,"Seattle, WA",Senior Program Officer - Frontiers Group,No Company Listed,No Salary Listed,20000
5171,"Seattle, WA 98103 (Green Lake - Wallingford area)",No Job Title Listed,Allen Institute,No Salary Listed,20000
5172,"Seattle, WA 98103 (Green Lake - Wallingford area)",Scientist I - Simulation & Analyses of Neural Dynamics,Allen Institute,No Salary Listed,20000
5173,"Redmond, WA",Data Analyst,No Company Listed,$40 an hour,20000
5174,"Redmond, WA",Senior Data Scientist,No Company Listed,No Salary Listed,20000
5175,"Seattle, WA","Lead, Advanced Analytics, Data Science and Predictive Modeli...",Analytic Recruiting,No Salary Listed,20000
5176,"Redmond, WA 98052",Office Manager/Administrative Assistant,No Company Listed,$10 - $15 an hour,20000
5177,"Seattle, WA",Cognos Planning Analyst,CityMD,No Salary Listed,20000
5178,"Redmond, WA","Software Engineer (Machine Learning, CNN, DNN)",Brillio,No Salary Listed,20000
5179,"Seattle, WA 98103 (Green Lake - Wallingford area)",Fullstack Engineer (Level I/II),Allen Institute,No Salary Listed,20000
5180,"Bellevue, WA 98004 (Downtown area)",Data Engineer,Triad Group,No Salary Listed,20000
5181,"Bothell, WA 98011","Scientist, Process Engineering (Drug Product)",No Company Listed,No Salary Listed,20000
5182,"Seattle, WA",Software Development Manager,No Company Listed,No Salary Listed,20000
5183,"Seattle, WA",Software Development Manager (Big Data),No Company Listed,No Salary Listed,20000
5184,"Redmond, WA",Implementation Consultant,No Company Listed,No Salary Listed,20000
5185,"Bellevue, WA 98004 (Downtown area)",Data Engineer,Triad Group,No Salary Listed,20000
5186,"Seattle, WA 98104 (First Hill area)",Data Science Manager,Indeed,No Salary Listed,20000
5187,"Seattle, WA",Postdoctoral Scientist,No Company Listed,No Salary Listed,20000
5188,"Seattle, WA",Systems Engineer (Instrumentation/Science),No Company Listed,No Salary Listed,20000
5189,"Seattle, WA 98103 (Green Lake - Wallingford area)","Software Engineer, Lead",Allen Institute,No Salary Listed,20000
5190,"Bellevue, WA",Machine Learning Developer,No Company Listed,No Salary Listed,20000
5191,"Seattle, WA",District Sales Manager,Milacron,No Salary Listed,20000
5192,"Seattle, WA",Core Platform Software Engineer,No Company Listed,No Salary Listed,20000
5193,"Seattle, WA",Sr. Manager/Director of Decision Sciences,No Company Listed,No Salary Listed,20000
5194,"Seattle, WA 98103 (Green Lake - Wallingford area)",Scientist I,Allen Institute,No Salary Listed,20000
5195,"Seattle, WA 98103 (Green Lake - Wallingford area)",Software Engineer III,Allen Institute,No Salary Listed,20000
5196,"Seattle, WA","Intern-Field Geologist, Hydrogeologist, or Scientist",No Company Listed,No Salary Listed,20000
5197,"Seattle, WA",Certifying Scientist,No Company Listed,"$65,000 - $80,000 a year",20000
5198,"Seattle, WA 98103 (Green Lake - Wallingford area)",No Job Title Listed,Allen Institute,No Salary Listed,20000
5199,"Seattle, WA 98103 (Green Lake - Wallingford area)",Research Associate III - Transgenic Technology,Allen Institute,No Salary Listed,20000
5200,"Seattle, WA",Senior Software Engineer - Machine Learning,No Company Listed,No Salary Listed,20000
5201,"Seattle, WA",Evangelist,Metis,No Salary Listed,20000
5202,"Seattle, WA",Evangelist,Metis,No Salary Listed,20000
5203,"Seattle, WA",Software Development Engineer (Back End),No Company Listed,"$120,000 - $150,000 a year",20000
5204,"Seattle, WA",Statistical Programmer - Pharmaceuticals,Skills Alliance,No Salary Listed,20000
5205,"Seattle, WA",Translational Development Coordinator,Aequor Technologies,No Salary Listed,20000
5206,"Seattle, WA",Career Advisor,No Company Listed,No Salary Listed,20000
5207,"Bellevue, WA",Principal Software Development Engineer,Apptio,No Salary Listed,20000
5208,"Seattle, WA","Research Scientist II, Deal Quality and Personalized Shoppin...",No Company Listed,No Salary Listed,20000
5209,"Bellevue, WA",Product Manager,KellyMitchell,No Salary Listed,20000
5210,"Bothell, WA",Electrical Engineer Technician,No Company Listed,No Salary Listed,20000
5211,"Seattle, WA",Content Strategist,No Company Listed,No Salary Listed,20000
5212,"Seattle, WA",Bioinformatics Analyst,No Company Listed,"$80,000 - $90,000 a year",20000
5213,"Seattle, WA",Recruiter,No Company Listed,No Salary Listed,20000
5214,"Redmond, WA",Data Analyst (machine learning algorithms/predictive mathema...,No Company Listed,No Salary Listed,20000
5215,"Seattle, WA",Software Design Engineer 3,No Company Listed,No Salary Listed,20000
5216,"Seattle, WA",Sr. Software Engineer - Retail Systems,Coupang,No Salary Listed,20000
5217,"Bellevue, WA","Lab, High Temperature- Test Engineer",Superior Group,No Salary Listed,20000
5218,"Seattle, WA 98103 (Green Lake - Wallingford area)",Research Associate II - Human Cell Types,Allen Institute,No Salary Listed,20000
5219,"Seattle, WA 98104 (First Hill area)",Product Marketing Manager,Indeed,No Salary Listed,20000
5220,"Austin, TX 78759 (Arboretum area)",Data Scientist,"Signature Science, LLC",No Salary Listed,20000
5221,"Austin, TX",Data Scientist - Consultant,Clarity Solution Group,No Salary Listed,20000
5222,"Austin, TX",Senior Data Scientist,Rocket Software,No Salary Listed,20000
5223,"Austin, TX 78754",Data Scientist - Developer,"Samsung Austin Semiconductor, LLC",No Salary Listed,20000
5224,"Austin, TX",Data Scientist (S),ViaSat,No Salary Listed,20000
5225,"Austin, TX 73301 (St Edwards area)",Business Analytics Developer,Dell,No Salary Listed,20000
5226,"Austin, TX",Engineering Scientist Associate - R and D Data Analysis Deve...,University of Texas at Austin,"$5,400 - $6,500 a month",20000
5227,"Austin, TX 78759 (Arboretum area)",Data Scientist,CreditCards.com,No Salary Listed,20000
5228,"Austin, TX",Data Scientist,No Company Listed,No Salary Listed,20000
5229,"Austin, TX",Research Engineering/ Scientist Associate I (Exempt),University of Texas at Austin,"$4,000 a month",20000
5230,"Austin, TX",Engineering Scientist - R and D Software Developer,University of Texas at Austin,"$6,250 - $10,833 a month",20000
5231,"Austin, TX",Senior Statistical Analyst,Health & Human Services Comm,"$5,259 - $6,941 a month",20000
5232,"Austin, TX",Principal Financial Analyst - Programming & Data Analysis,"RetailMeNot, Inc.",No Salary Listed,20000
5233,"Austin, TX",Senior Data Scientist - Content,HomeAway,No Salary Listed,20000
5234,"Austin, TX 78746",Data Scientist II,Early Warning Services,No Salary Listed,20000
5235,"Austin, TX","SW Development Engineer (C++, machine learning)",Mentor Graphics,No Salary Listed,20000
5236,"Austin, TX",Engineering Scientist - GPS Data Analyst,University of Texas at Austin,"$6,250 - $10,833 a month",20000
5237,"Austin, TX",Data Scientist,Wargaming America,No Salary Listed,20000
5238,"Austin, TX",Security Research Analyst,Arbor,No Salary Listed,20000
5239,"Austin, TX 78701 (Downtown area)",Chief Data Architect,No Company Listed,No Salary Listed,20000
5240,"Austin, TX 78753 (Windsor Hills area)","3M HIS Specialist, Algorithm Data Engineers (Multiple Locati...",3M,No Salary Listed,20000
5241,"Austin, TX",Machine Learning and Computational Engineering Researcher,ARM,No Salary Listed,20000
5242,"Austin, TX",Engineering Scientist - Information Systems Engineering Spec...,University of Texas at Austin,"$6,250 - $10,833 a month",20000
5243,"Austin, TX",Principal Machine Learning Engineer,Rocket Software,No Salary Listed,20000
5244,"Austin, TX",Lead Optical Engineer,"Magic Leap, Inc.",No Salary Listed,20000
5245,"Austin, TX 78701 (Downtown area)","Accelerator Scientist, SVP",State Street,No Salary Listed,20000
5246,"Austin, TX",Computer Science - Data Structures & Algorithm Analysis,Concordia University Texas,No Salary Listed,20000
5247,"Austin, TX",Computer Science - Data Structures & Algorithm Analysis,Concordia University Texas,No Salary Listed,20000
5248,"Austin, TX",Machine Learning Intern (Summer 2017),Rocket Software,No Salary Listed,20000
5249,"Austin, TX 78701 (Downtown area)","Data Scientist,SVP",State Street,No Salary Listed,20000
5250,"Austin, TX",Laboratory Data Scientist,Clinical Pathology Laboratories,No Salary Listed,20000
5251,"Austin, TX 73344",Operations Research Scientist,General Electric,No Salary Listed,20000
