,location,title,company,salary,salrange
2088,"Boulder, CO",Staff Scientist-Data Products,No Company Listed,No Salary Listed,100000
2089,"Broomfield, CO","Senior Product Manager, Measurement - Data Cloud",Oracle,No Salary Listed,100000
2090,"Boulder, CO",Software Developer,No Company Listed,No Salary Listed,100000
2091,"Denver, CO",GIS Data Systems Analysts,xentity corporation,No Salary Listed,100000
2092,"Westminster, CO",Business Development Manager III (660417),Ball Aerospace,No Salary Listed,100000
2093,"Broomfield, CO",Project Manager I - Systems (659910) - Security clearance re...,Ball Aerospace,No Salary Listed,100000
2094,"Boulder, CO 80301",Software Engineer III/Senior Software Engineer/Principal Sof...,No Company Listed,No Salary Listed,100000
2095,"Denver, CO 80202 (Lodo area)","Principal JavaScript Engineer, VIPER",Comcast,No Salary Listed,100000
2096,"Boulder, CO 80301",Senior Data Engineer,No Company Listed,No Salary Listed,100000
2097,"Boulder, CO",Principal Structural Engineer - Structural Dynamics (659744),Ball Aerospace,No Salary Listed,100000
2098,"Littleton, CO 80120","Robotics Engineer / Autonomous Systems / Littleton, Colorado",Lockheed Martin,No Salary Listed,100000
2099,"Boulder, CO",Manager IT Systems Administration,No Company Listed,No Salary Listed,100000
2100,"Denver, CO",GIS Analyst,xentity corporation,No Salary Listed,100000
2101,"Boulder, CO",Embedded Software Engineer Senior-Labview (660442),Ball Aerospace,No Salary Listed,100000
2102,"Denver, CO 80202 (Lodo area)","Android Engineer, VIPER PlayerPlatform",Comcast,No Salary Listed,100000
2103,"Boulder, CO",Senior Engineer - Space Systems (660320),Ball Aerospace,No Salary Listed,100000
2104,"Littleton, CO 80120","Staff Robotics Engineer / Autonomous Systems / Littleton, Co...",Lockheed Martin,No Salary Listed,100000
2105,"Boulder, CO",Principal Optical Engineer (659180) - Current Clearance Requ...,Ball Aerospace,No Salary Listed,100000
2106,"Boulder, CO",Senior Electrical Project Engineer (659402),Ball Aerospace,No Salary Listed,100000
2107,"Broomfield, CO",Senior Engineer - Space Systems (659191) - Security clearanc...,Ball Aerospace,No Salary Listed,100000
2108,"Golden, CO",Government Services Solution Architect,xentity corporation,No Salary Listed,100000
2109,"Boulder, CO",Senior Electrical Project Engineer (659715) - Security clear...,Ball Aerospace,No Salary Listed,100000
2110,"Boulder, CO",Sr Engineer - Electrical Systems Box Responsible Engineer (6...,Ball Aerospace,No Salary Listed,100000
2111,"Golden, CO",Government Services Solution Architect,xentity corporation,No Salary Listed,100000
2112,"Boulder, CO 80301","Data Scientist, Advanced Analytics",LogRhythm,No Salary Listed,100000
2113,"Denver, CO 80202 (Lodo area)",Data Scientist,Ibotta,No Salary Listed,100000
2114,"Boulder, CO 80301",Senior Data Analyst,No Company Listed,No Salary Listed,100000
2115,"Boulder, CO",Satellite Ground Systems Senior Engineer (659876) - Security...,Ball Aerospace,No Salary Listed,100000
2116,"Denver, CO 80202 (Lodo area)",Associate Data Scientist/Sr. Analyst,Ibotta,No Salary Listed,100000
2117,"Boulder, CO",Data Assimilation Scientist,Spire,No Salary Listed,100000
2118,"Denver, CO",Data Scientist,No Company Listed,No Salary Listed,100000
2119,"Denver, CO 80202 (Lodo area)",Senior Data Scientist,Ibotta,No Salary Listed,100000
2120,"Denver, CO",JavaScript Developer,No Company Listed,No Salary Listed,100000
2121,"Denver, CO",Data Scientist,No Company Listed,No Salary Listed,100000
2122,"Boulder, CO 80301",Database Developer,Genscape,No Salary Listed,100000
2123,"Los Angeles, CA",Senior Data Scientist,No Company Listed,No Salary Listed,100000
2124,"Playa Vista, CA",Data Scientist,No Company Listed,No Salary Listed,100000
2125,"Los Angeles, CA",Senior Data Scientist,AOL,No Salary Listed,100000
2126,"Los Angeles, CA","Senior Data Scientist, Content Science & Algorithms",Netflix,No Salary Listed,100000
2127,"Los Angeles, CA",Data Scientist,No Company Listed,No Salary Listed,100000
2128,"Santa Monica, CA 90405",Data Scientist,Activision,No Salary Listed,100000
2129,"Santa Monica, CA",Senior Data Scientist,"TrueCar, Inc.",No Salary Listed,100000
2130,"Los Angeles, CA",Data Scientist / Sr. Data Scientist,Tillster,No Salary Listed,100000
2131,"Los Angeles, CA",Creative Research Analyst,Solugenix Corporation,$72.41 an hour,100000
2132,"Los Angeles, CA",Sr. Data Scientist,No Company Listed,No Salary Listed,100000
2133,"Woodland Hills, CA 91367",Staff Data Scientist of Innovation,Intuit,No Salary Listed,100000
2134,"Playa del Rey, CA 90293",Machine Learning Engineer,Impact Health,No Salary Listed,100000
2135,"Santa Monica, CA 90405",Data Engineer,Retention Science,No Salary Listed,100000
2136,"Santa Monica, CA 90404",Data Scientist,Red Bull,No Salary Listed,100000
2137,"Los Angeles, CA",Sr. Data Scientist,No Company Listed,No Salary Listed,100000
2138,"Burbank, CA",Sr Data Analyst - Data Scientist,The Walt Disney Studios,No Salary Listed,100000
2139,"Los Angeles, CA","Data Engineer, Scala",No Company Listed,No Salary Listed,100000
2140,"Culver City, CA",ISC - Data Scientist,Ipsos North America,No Salary Listed,100000
2141,"Glendale, CA",Machine Learning Scientist - Speech and Natural Language,Disney,No Salary Listed,100000
2142,"Woodland Hills, CA",Data Scientist,AmeriHome Mortgage,No Salary Listed,100000
2143,"Pasadena, CA","Biometric Research Scientist* (Pasadena, CA)",3M,No Salary Listed,100000
2144,"Los Angeles, CA",Data Scientist,Huxley Associates,No Salary Listed,100000
2145,"Woodland Hills, CA 91367",Data Scientist,Intuit,No Salary Listed,100000
2146,"Los Angeles, CA",Sr. Assoc Machine Learning Modeler / Data Scientist,ZestFinance,No Salary Listed,100000
2147,"Los Angeles, CA","Marketing Scientist, Attribution Analytics",MarketShare,No Salary Listed,100000
2148,"Los Angeles, CA",Data Scientist,No Company Listed,No Salary Listed,100000
2149,"Beverly Hills, CA 90210","Senior Analytics Staff, Consumer and Social Media",Netflix,No Salary Listed,100000
2150,"Los Angeles, CA",Sr Quantitative Analyst - CCAR,City National Bank,No Salary Listed,100000
2151,"Los Angeles, CA","Manager, Machine Learning Modeler / Data Scientist",ZestFinance,No Salary Listed,100000
2152,"El Segundo, CA",Senior Machine Learning Algorithm Developer Engineer,Raytheon,No Salary Listed,100000
2153,"Beverly Hills, CA 90210","Senior Data Visualization Engineer, Content Analytics",Netflix,No Salary Listed,100000
2154,"Los Angeles, CA",Sr. Data Scientist & Analytic Engineer,Connexity,No Salary Listed,100000
2155,"Santa Monica, CA",Director of Data Engineering,No Company Listed,No Salary Listed,100000
2156,"Los Angeles, CA",Data Scientist - Data Analyst,STEPSTONE,No Salary Listed,100000
2157,"Pasadena, CA",Machine Learning Scientist with Audio DSP background,No Company Listed,No Salary Listed,100000
2158,"El Segundo, CA 90245",Space Operations Analyst,The Aerospace Corporation,No Salary Listed,100000
2159,"Los Angeles, CA",Data Scientist,AVID Technical Resources,No Salary Listed,100000
2160,"Los Angeles, CA",Healthcare Data Scientist (remote base candidates welcome),Conduent,No Salary Listed,100000
2161,"Santa Monica, CA",Safety Scientist,No Company Listed,No Salary Listed,100000
2162,"Burbank, CA",Big Data Architect,Warner Bros. Entertainment Group,No Salary Listed,100000
2163,"Pasadena, CA",Software Engineer II - Machine Learning,Jet Propulsion Laboratory,No Salary Listed,100000
2164,"Los Angeles, CA",Research Programmer II,USC,No Salary Listed,100000
2165,"Los Angeles, CA",Data Scientist - Machine Learning Platform,Riot Games,No Salary Listed,100000
2166,"Los Angeles, CA 90001",Artificial Intelligence Data Scientist,Beyond Limits,No Salary Listed,100000
2167,"El Segundo, CA 90245",RF Threat Analyst,The Aerospace Corporation,No Salary Listed,100000
2168,"Los Angeles, CA",Principal Data Scientist,No Company Listed,"$160,000 a year",100000
2169,"Glendale, CA",Machine Learning Scientist - Speech and Natural Language,"Disney Consumer Products, Disney Interactive",No Salary Listed,100000
2170,"Hollywood, CA 90028","Product Manager, Data",Ticketmaster,No Salary Listed,100000
2171,"El Segundo, CA 90245",Chief Information Officer,The Aerospace Corporation,No Salary Listed,100000
2172,"Santa Monica, CA","Senior Manager, Biostatistics",No Company Listed,No Salary Listed,100000
2173,"Los Angeles, CA 90036",Sr. Sales Operations & Strategy Analyst,BuzzFeed,No Salary Listed,100000
2174,"Glendale, CA",Lead Software Engineer - Machine Learning,No Company Listed,No Salary Listed,100000
2175,"El Segundo, CA 90245",Launch Systems Analyst,The Aerospace Corporation,No Salary Listed,100000
2176,"Los Angeles, CA",Sr. Marketing Scientist,MarketShare,No Salary Listed,100000
2177,"Los Angeles, CA",Sr. Forensics Engineer - nationwide,No Company Listed,No Salary Listed,100000
2178,"Playa Vista, CA",Product Manager (Fullscreen Direct),Fullscreen,No Salary Listed,100000
2179,"Los Angeles, CA",Account Representative,No Company Listed,No Salary Listed,100000
2180,"Pasadena, CA","Research Scientist II, Geophysics and Planetary Geosciences...",Jet Propulsion Laboratory,No Salary Listed,100000
2181,"Los Angeles, CA",Insights Manager,Riot Games,No Salary Listed,100000
2182,"Los Angeles, CA",Principal Engineer,ZestFinance,No Salary Listed,100000
2183,"Los Angeles, CA","Senior Principal Scientist- Virus Purification, Vaccine","Pfizer, Inc.",No Salary Listed,100000
2184,"Los Angeles, CA",Principal Water Engineer,Arcadis:US,No Salary Listed,100000
2185,"El Segundo, CA 90245",Director of Business Operations,No Company Listed,No Salary Listed,100000
2186,"El Segundo, CA 90245",Operations Research Analyst with TS/SCI Clearance,Engility Corporation,No Salary Listed,100000
2187,"Santa Monica, CA 90404",Director of Data Services,Red Bull,No Salary Listed,100000
2188,"Brea, CA 92821",Software Verification Intern,"Beckman Coulter, Inc.",No Salary Listed,100000
2189,"Culver City, CA","Engineering Operations Manager, NRG Cosia Carbon XPRIZE",No Company Listed,No Salary Listed,100000
2190,"Brea, CA 92821",Software Verification Intern,Beckman Coulter,No Salary Listed,100000
2191,"Pasadena, CA",Software Systems Engineer IV,Jet Propulsion Laboratory,No Salary Listed,100000
2192,"Los Angeles, CA",Senior Software Engineer,ZestFinance,No Salary Listed,100000
2193,"Brea, CA 92821",Software Development Intern,"Beckman Coulter, Inc.",No Salary Listed,100000
2194,"El Segundo, CA 90245",Cost/Schedule Analyst,The Aerospace Corporation,No Salary Listed,100000
2195,"El Segundo, CA 90245","Parts, Materials, & Processes Engineer",The Aerospace Corporation,No Salary Listed,100000
2196,"Glendale, CA",Lead Software Engineer in Machine Learning,No Company Listed,No Salary Listed,100000
2197,"El Segundo, CA 90245",Contamination Control Researcher,The Aerospace Corporation,No Salary Listed,100000
2198,"Los Angeles, CA",Sr Project Manager,Beckman Coulter,No Salary Listed,100000
2199,"El Segundo, CA 90245",Search Engineer,The Aerospace Corporation,No Salary Listed,100000
2200,"El Segundo, CA 90245","Director, Diversity and Inclusion",The Aerospace Corporation,No Salary Listed,100000
2201,"Los Angeles, CA",Director of Issue Analysis,No Company Listed,No Salary Listed,100000
2202,"Santa Monica, CA 90405","Director, Data Science and Analytics",Inspire,No Salary Listed,100000
2203,"Los Angeles, CA",Product Specialist Manager,No Company Listed,No Salary Listed,100000
2204,"Santa Monica, CA 90405",Platform Engineer (Scala),Retention Science,No Salary Listed,100000
2205,"Culver City, CA",Ruby Software Engineer,No Company Listed,No Salary Listed,100000
2206,"El Segundo, CA 90245",Senior MTS,The Aerospace Corporation,No Salary Listed,100000
2207,"Los Angeles, CA",Senior Engineering Manager - Transit & Rail,WSP | Parsons Brinckerhoff,No Salary Listed,100000
2208,"Los Angeles, CA 90036","Director of West Coast, Branded Distribution",BuzzFeed,No Salary Listed,100000
2209,"Northridge, CA","Product Manager, eCommerce",No Company Listed,No Salary Listed,100000
2210,"Rosemead, CA",Senior Project Manager - IT Audits and Data Analytics (MPP2),Southern California Edison,No Salary Listed,100000
2211,"Los Angeles, CA","Environmental Engineer, Geologist, Hydrogeologist, or Scient...",No Company Listed,No Salary Listed,100000
2212,"El Segundo, CA 90245",Liquid Propulsion Engineer,The Aerospace Corporation,No Salary Listed,100000
2213,"Terminal Island, CA",Scientist - Process Engineer,The J. M. Smucker Company,No Salary Listed,100000
2214,"El Segundo, CA 90245",Satellite Propulsion Engineer,The Aerospace Corporation,No Salary Listed,100000
2215,"El Segundo, CA 90245",Senior Search Engineer,The Aerospace Corporation,No Salary Listed,100000
2216,"El Segundo, CA 90245","Vehicle, Shock and Vibration Engineer",The Aerospace Corporation,No Salary Listed,100000
2217,"Santa Monica, CA 90405",Full-Stack Ruby On Rails Engineer,Retention Science,No Salary Listed,100000
2218,"Los Angeles, CA","Director, Marketing Planning & Analysis - Global Growth and...",Netflix,No Salary Listed,100000
2219,"El Segundo, CA 90245",Propulsion Engineering Specialist,The Aerospace Corporation,No Salary Listed,100000
2220,"Los Angeles, CA","Software Engineer, Los Angeles",No Company Listed,No Salary Listed,100000
2221,"Torrance, CA 90501",Sr. Scientist Polymer Chemist,Phenomenex,No Salary Listed,100000
2222,"Torrance, CA 90501",Sr. Scientist Polymer Chemist,Phenomenex,No Salary Listed,100000
2223,"Burbank, CA",Senior Staff Data Engineer (Data Science),Disney ABC Television Group,No Salary Listed,100000
2224,"Los Angeles, CA",Senior Machine Learning Product Manager,No Company Listed,No Salary Listed,100000
2225,"Pasadena, CA","Research Scientist II, Ice Sheet System Model (ISSM)",Jet Propulsion Laboratory,No Salary Listed,100000
2226,"Pasadena, CA",Technical Program Manager,No Company Listed,No Salary Listed,100000
2227,"Los Angeles, CA","Sr Statistical Programmer, Oncology, Remote",Real Staffing,No Salary Listed,100000
2228,"Duarte, CA 91010",Sr Manager Quality & Reg Affrs,City Of Hope,No Salary Listed,100000
2229,"Santa Monica, CA",Search Platform Engineer - Society6,No Company Listed,No Salary Listed,100000
2230,"Los Angeles, CA","Director, Cancer Systems Therapeutics","Pfizer, Inc.",No Salary Listed,100000
2231,"El Segundo, CA 90245",Spacecraft Systems Engineer,The Aerospace Corporation,No Salary Listed,100000
2232,"Beverly Hills, CA 90210","Associate, Marketing Experimentation & Technology",Netflix,No Salary Listed,100000
2233,"Santa Monica, CA",Search Platform Engineer - Society6,No Company Listed,No Salary Listed,100000
2234,"El Segundo, CA",Front-End Engineer (Senior),No Company Listed,No Salary Listed,100000
2235,"El Segundo, CA 90245",Associate Electro-Optical Engineer,The Aerospace Corporation,No Salary Listed,100000
2236,"Brea, CA 92821",Informatics Design Quality Manager,"Beckman Coulter, Inc.",No Salary Listed,100000
2237,"Brea, CA 92821",Staff Global Quality Systems Business Analyst,"Beckman Coulter, Inc.",No Salary Listed,100000
2238,"Brea, CA 92821",Staff Global Quality Systems Business Analyst,Beckman Coulter,No Salary Listed,100000
2239,"El Segundo, CA 90245",Electro-Optical Engineer,The Aerospace Corporation,No Salary Listed,100000
2240,"Duarte, CA 91010","Senior Director, Clinical Labs",City Of Hope,No Salary Listed,100000
2241,"El Segundo, CA 90245",Facilities Electrical Power Engineer,The Aerospace Corporation,No Salary Listed,100000
2242,"Los Angeles, CA",Head of Machine Learning Big Data,No Company Listed,No Salary Listed,100000
2243,"El Segundo, CA 90245",Senior Space Structures Engineer.,The Aerospace Corporation,No Salary Listed,100000
2244,"El Segundo, CA 90245",Electro-Optical Systems Engineer,The Aerospace Corporation,No Salary Listed,100000
2245,"Los Angeles, CA 90036",Sr. Creative Resource Manager,BuzzFeed,No Salary Listed,100000
2246,"Monrovia, CA 91016","Lead/Senior Scientist, Pharmacokinetics",No Company Listed,No Salary Listed,100000
2247,"Los Angeles, CA 90036","Product Manager, Co-Branded Video",BuzzFeed,No Salary Listed,100000
2248,"El Segundo, CA","Engineering Research Analyst- Tools, Publications, Training...",BTAS,No Salary Listed,100000
2249,"Monrovia, CA 91016","Lead/Senior Scientist, Pharmacokinetics",No Company Listed,No Salary Listed,100000
2250,"Santa Monica, CA",Data Platform Engineer,No Company Listed,No Salary Listed,100000
2251,"El Segundo, CA","Engineering Research Analyst- Tools, Publications, Training...",BTAS,No Salary Listed,100000
2252,"El Segundo, CA 90245",Fluid Mechanical Engineer,The Aerospace Corporation,No Salary Listed,100000
2253,"Pasadena, CA","Web Developer, Front-End and Full-Stack Development",Jet Propulsion Laboratory,No Salary Listed,100000
2254,"Brea, CA 92821",Master Scheduler,Beckman Coulter,No Salary Listed,100000
2255,"Los Angeles, CA",Lead Software Development Engineer - Data Analysis and Recom...,No Company Listed,No Salary Listed,100000
2256,"Brea, CA",Configuration Software Developer - 54408472 - TV,Entegee,No Salary Listed,100000
2257,"Brea, CA 92821",Staff Software Engineer,Beckman Coulter,No Salary Listed,100000
2258,"Culver City, CA",Data Scientist,No Company Listed,No Salary Listed,100000
2259,"Los Angeles, CA 90016",Data Scientist,No Company Listed,No Salary Listed,100000
2260,"West Hollywood, CA",Machine Learning Scientist,No Company Listed,No Salary Listed,100000
2261,"Los Angeles, CA",Data Scientist,No Company Listed,No Salary Listed,100000
2262,"Santa Monica, CA",R&D Data Scientist,Edmunds.com,No Salary Listed,100000
2263,"Pasadena, CA",Machine Learning Research Scientist,Datalogic,No Salary Listed,100000
2264,"Los Angeles, CA",Senior Data Scientist,No Company Listed,"$140,000 - $180,000 a year",100000
2265,"Los Angeles, CA",Lead Data Scientist,No Company Listed,"$160,000 a year",100000
2266,"Santa Monica, CA",Computer Vision Data Scientist,No Company Listed,"$200,000 a year",100000
2267,"Santa Monica, CA",Data Scientist,No Company Listed,No Salary Listed,100000
2268,"Los Angeles, CA",Data Scientist,No Company Listed,No Salary Listed,100000
2269,"Los Angeles, CA 90016",Quantitative Developer,No Company Listed,No Salary Listed,100000
2270,"Los Angeles, CA",Machine Learning Lead,No Company Listed,No Salary Listed,100000
2271,"Los Angeles, CA 90016",Big Data Engineer,No Company Listed,No Salary Listed,100000
2272,"Santa Monica, CA",Machine Learning Engineer,No Company Listed,No Salary Listed,100000
2273,"Los Angeles, CA",Software Engineer (Data Analytics),Lieberman Research Worldwide (LRW),No Salary Listed,100000
2274,"Pasadena, CA",Senior Data Scientist,Spokeo,No Salary Listed,100000
2275,"Los Angeles, CA 90001",Principal / Senior Upstream Scientist - PNJ2015-013 -LA,Patheon,No Salary Listed,100000
2276,"Van Nuys, CA","Director, Operations (Statistical Modeling)",No Company Listed,No Salary Listed,100000
2277,"West Hollywood, CA",Computer Vision Scientist,No Company Listed,No Salary Listed,100000
2278,"Santa Monica, CA",Computer Vision - Research Scientist,No Company Listed,No Salary Listed,100000
2279,"Los Angeles, CA",Computer Vision and Deep Learning Scientist,No Company Listed,No Salary Listed,100000
2280,"Northridge, CA 91324",Research Scientist,Arete Associates,"$100,000 - $109,000 a year",100000
2281,"Los Angeles, CA",Senior Backend Data Engineer,LT,"$190,000 a year",100000
2282,"Encino, CA 91436",SQL/ETL Developer,Answer Financial Inc.,No Salary Listed,100000
2283,"El Segundo, CA 90245",Senior Data Scientist (Natural Language Processing),No Company Listed,No Salary Listed,100000
2284,"Los Angeles, CA 90067",Senior Manager - Data Scientist Lead,Unisys,No Salary Listed,100000
2285,"Altadena, CA 91001","High Performance Computing ""HPC"" Engineer",No Company Listed,No Salary Listed,100000
2286,"Los Angeles, CA","Sr. Data Scientist Needed for Top LA Start-Up, Huge Opportun...",No Company Listed,"$160,000 a year",100000
2287,"Beverly Hills, CA 90210",Sr. Design Technologist (Data Visualization & UX Prototyping...,Netflix,No Salary Listed,100000
2288,"Los Angeles, CA",Java Engineer,LT,"$190,000 a year",100000
2289,"Los Angeles, CA","Quantitative Risk Analyst/Developer-(C#.Net, WPF)-Hedge Fund",Analytic Recruiting,No Salary Listed,100000
2290,"Los Angeles, CA",Property and Casualty Predictive Modeler #74851,No Company Listed,"$160,000 a year",100000
2291,"Los Angeles, CA",Senior Android Developer,LT,"$190,000 a year",100000
2292,"Los Angeles, CA",Senior DevOps Engineer,LT,"$190,000 a year",100000
2293,"Pasadena, CA",High Performance Computing Systems Enginerr,No Company Listed,No Salary Listed,100000
2294,"Los Angeles, CA",Front-end Engineer,No Company Listed,No Salary Listed,100000
2295,"Los Angeles, CA",Lead iOS Developer,LT,"$200,000 a year",100000
2296,"Los Angeles, CA",Director of Product,No Company Listed,No Salary Listed,100000
2297,"Los Angeles, CA",Lead Android Developer,LT,"$190,000 a year",100000
2298,"Pittsburgh, PA 15222 (Strip District area)",Data Engineer,No Company Listed,No Salary Listed,100000
2299,"Pittsburgh, PA",Jr Quantitative Risk Analyst,BNY Mellon,No Salary Listed,100000
2300,"Pittsburgh, PA",Quantitative Analytics & Model Development Analyst Sr,PNC Bank,No Salary Listed,100000
2301,"Pittsburgh, PA 15220",Lead Data Scientist - Healthcare,Aetna,No Salary Listed,100000
2302,"Pittsburgh, PA 15206 (Larimer area)",Machine Learning Engineer,UPMC,No Salary Listed,100000
2303,"Pittsburgh, PA","Director, Machine Learning",No Company Listed,No Salary Listed,100000
2304,"West Mifflin, PA 15122",Scientific Software Developer,No Company Listed,No Salary Listed,100000
2305,"Pittsburgh, PA 15236",Data Scientist/Ontologist,ApTask,"$180,000 a year",100000
2306,"Pittsburgh, PA",Energy Data Scientist,Spencer Ogden,No Salary Listed,100000
2307,"Pittsburgh, PA 15201 (Central Lawrenceville area)",AV Maps Engineering Manager,Uber,No Salary Listed,100000
2308,"Pittsburgh, PA","Postdoctoral Research Scientist, Learning for Facial Interac...",No Company Listed,No Salary Listed,100000
2309,"Pittsburgh, PA 15219 (Middle Hill area)","Sr Advisor, Health Economics",UPMC,No Salary Listed,100000
2310,"Pittsburgh, PA 15213 (North Oakland area)",Cyber Security Engineer - Penetration Tester - 2004519,No Company Listed,No Salary Listed,100000
2311,"West Mifflin, PA 15122",Scientific Software Engineer,No Company Listed,No Salary Listed,100000
2312,"Pittsburgh, PA","Mid-Level Java Developer (Java, Spring, Data Modeling/Analys...",BNY Mellon,No Salary Listed,100000
2313,"West Mifflin, PA 15122",Computational Scientist,No Company Listed,No Salary Listed,100000
2314,"Pittsburgh, PA 15213 (North Oakland area)",Cyber Security Engineer - 2004923,No Company Listed,No Salary Listed,100000
2315,"Pittsburgh, PA",Sr Quantitative Rate Risk Analyst (QRM),BNY Mellon,No Salary Listed,100000
2316,"Pittsburgh, PA 15213 (North Oakland area)",Senior Cyber Security Engineer - 2004924,No Company Listed,No Salary Listed,100000
2317,"Pittsburgh, PA",17638 Data Scientist/Ontologist,No Company Listed,No Salary Listed,100000
2318,"Pittsburgh, PA",Data Scientist,No Company Listed,No Salary Listed,100000
2319,"Charleroi, PA 15022",Engineering Scientist,No Company Listed,No Salary Listed,100000
2320,"Pittsburgh, PA 15220",Data Scientist,Synergy Staffing,No Salary Listed,100000
2321,"Raleigh, NC 27616 (Northeast area)",Senior Data Scientist,Lenovo,No Salary Listed,100000
2322,"Raleigh, NC 27616 (Northeast area)",Machine Learning Engineering Lead,Lenovo,No Salary Listed,100000
2323,"Cary, NC",Sr Data Scientist,MetLife,No Salary Listed,100000
2324,"Cary, NC 27513",Sr Data Scientist,No Company Listed,No Salary Listed,100000
2325,"Cary, NC",Deep Learning Research Scientist,SAS Institute,No Salary Listed,100000
2326,"Raleigh, NC",Principal Data Engineer,"Red Hat, Inc.",No Salary Listed,100000
2327,"Raleigh, NC 27616 (Northeast area)",Data Scientist - WW Business Analytics,Lenovo,No Salary Listed,100000
2328,"Raleigh, NC 27616 (Northeast area)",Analytics Manager - WW Business Analytics,Lenovo,No Salary Listed,100000
2329,"Raleigh, NC 27616 (Northeast area)",Post Support Engineer,Intel,No Salary Listed,100000
2330,"Cary, NC",PKPD Data Manager/SAS Programmer - Associate Scientist,No Company Listed,No Salary Listed,100000
2331,"Raleigh, NC",Technical Operations Manager,No Company Listed,No Salary Listed,100000
2332,"Cary, NC",Quantitative Analyst - Risk Modeler,SAS Institute,No Salary Listed,100000
2333,"Research Triangle Park, NC",Senior/Principal SAS Programmer,No Company Listed,No Salary Listed,100000
2334,"Raleigh, NC","VP, Enterprise Analytics",Advance Auto Parts,No Salary Listed,100000
2335,"Raleigh, NC",Data Analysis Manager (Enterprise Data Management),Genworth,No Salary Listed,100000
2336,"Research Triangle Park, NC","Sr. Scientist, QC (Global Sr. Manager - Virology)",Biogen,No Salary Listed,100000
2337,"Durham, NC",Sr. Informatics Scientist - Care Quality,Blue Cross Blue Shield of North Carolina,No Salary Listed,100000
2338,"Raleigh, NC 27606 (West area)",PKPD Data Manager/SAS Programmer,No Company Listed,No Salary Listed,100000
2339,"Raleigh-Durham, NC",Research Scientist - Modeling & Simulation - HEOR,Evidera,No Salary Listed,100000
2340,"Research Triangle Park, NC","Medical Director, Global Drug Safety and Pharmacovigilance",United Therapeutics,No Salary Listed,100000
2341,"Durham, NC 27703",Lead Web Developer,LexisNexis,No Salary Listed,100000
2342,"Holly Springs, NC","Manager, Manufacturing Sciences & Technology (Process and Dr...",No Company Listed,No Salary Listed,100000
2343,"Cary, NC",Scientist (Data Content) [ONCO2017B],No Company Listed,No Salary Listed,100000
2344,"Raleigh, NC 27607 (Northwest area)",Data Scientist,No Company Listed,"$90,000 - $120,000 a year",100000
2345,"Durham, NC",Data Scientist / Machine Learning,No Company Listed,"$105,000 - $130,000 a year",100000
2346,"Cary, NC",Scientist (Data Content/Analytics) [OSDCDL2017B],No Company Listed,No Salary Listed,100000
2347,"Raleigh, NC 27617 (Central area)",Data Analyst,No Company Listed,"$90,000 - $120,000 a year",100000
2348,"Raleigh, NC",Data Scientist - Fundamental and Economic Analytics,No Company Listed,No Salary Listed,100000
2349,"Cary, NC",Senior Scientist,No Company Listed,No Salary Listed,100000
2350,"Raleigh, NC",Sr. Software Engineer (Machine Learning) [Full-time],No Company Listed,No Salary Listed,100000
2351,"Apex, NC 27502",Software Developer III,No Company Listed,No Salary Listed,100000
2352,"Morrisville, NC 27560",Senior Data Scientist - Machine Learning,MaxPoint,No Salary Listed,100000
2353,"Morrisville, NC 27560",Computational Software / Data Engineer,MaxPoint,No Salary Listed,100000
2354,"Durham, NC 27713","Analytical Scientist R&D, Sr. Manager/Manager",No Company Listed,No Salary Listed,100000
2355,"Morrisville, NC 27560",Technical Product Owner,MaxPoint,No Salary Listed,100000
2356,"Morrisville, NC 27560",Director of Product Analytics (Data Science),MaxPoint,No Salary Listed,100000
2357,"Miami, FL",Data Scientist Manager,Visa,No Salary Listed,100000
2358,"Fort Lauderdale, FL",Data Scientist,No Company Listed,"$150,000 a year",100000
2359,"Miami, FL 33181",Data Scientist,1st Merchant Funding,No Salary Listed,100000
2360,"Miami, FL",Staff Information Technology,"Beckman Coulter, Inc.",No Salary Listed,100000
2361,"Fort Lauderdale, FL",Senior Data Scientist,Chewy,No Salary Listed,100000
2362,"Miami, FL 33196",Staff Information Technology,Beckman Coulter,No Salary Listed,100000
2363,"Fort Lauderdale, FL",Data Governance Lead (Enterprise Integration),"Magic Leap, Inc.",No Salary Listed,100000
2364,"Fort Lauderdale, FL",Sr. Director (Business Analytics & Transformation),"Magic Leap, Inc.",No Salary Listed,100000
2365,"Miami, FL 33196",Staff Regulatory Affairs Specialist,Beckman Coulter,No Salary Listed,100000
2366,"Fort Lauderdale, FL",Sr. Software Engineer (Tooling),"Magic Leap, Inc.",No Salary Listed,100000
2367,"Plantation, FL",Full Stack Developer,"Magic Leap, Inc.",No Salary Listed,100000
2368,"Plantation, FL",Sr. Compliance/Regulatory Engineer,"Magic Leap, Inc.",No Salary Listed,100000
2369,"Fort Lauderdale, FL",Sr. Manufacturing Test Software Engineer,"Magic Leap, Inc.",No Salary Listed,100000
2370,"Miami, FL",Staff Regulatory Affairs Specialist,"Beckman Coulter, Inc.",No Salary Listed,100000
2371,"Plantation, FL",SAP Ariba P2P Business Analyst,"Magic Leap, Inc.",No Salary Listed,100000
2372,"Fort Lauderdale, FL",Sr. Software Engineer (RTC) - Contractor,"Magic Leap, Inc.",No Salary Listed,100000
2373,"Fort Lauderdale, FL",Director of Product Management,"Magic Leap, Inc.",No Salary Listed,100000
