,location,title,company,salary,salrange
301,"Chicago, IL 60603 (Loop area)","Director, Data Sciences",The Marketing Store,No Salary Listed,60000
302,"Chicago, IL 60606 (Loop area)",Data Scientist (Architect Level),West Monroe Partners,No Salary Listed,60000
303,"Chicago, IL",Data Scientist - R&D (Senior/Manager),No Company Listed,No Salary Listed,60000
304,"Chicago, IL",Machine Learning Internship-Summer & Academic Year,Tempus,No Salary Listed,60000
305,"Chicago, IL 60601 (Loop area)",Senior Analyst - Statistics and Operations Research,United Airlines Inc.,No Salary Listed,60000
306,"Chicago, IL",Principal Data Lead (Machine Learning),Jobspring Partners,"$140,000 - $180,000 a year",60000
307,"Chicago, IL 60602 (Loop area)",Senior Data Scientist - Finance and Analytics,Grubhub,No Salary Listed,60000
308,"Chicago, IL",Quantitative Analyst,BMO Financial Group,No Salary Listed,60000
309,"Chicago, IL",Clinical Quality Research Analyst,"Blue Cross Blue Shield of IL, MT, NM, OK & TX",No Salary Listed,60000
310,"Chicago, IL 60601 (Loop area)",No Job Title Listed,General Electric,No Salary Listed,60000
311,"Chicago, IL 60606 (Loop area)",Research Analyst - Domestic Healthcare Sector,William Blair & Company,No Salary Listed,60000
312,"Lemont, IL","Electron Microscopy, Scientist",Argonne National Laboratory,No Salary Listed,60000
313,"Chicago, IL",Business Development Manager,No Company Listed,No Salary Listed,60000
314,"Chicago, IL",Chief Technology Officer,No Company Listed,No Salary Listed,60000
315,"Chicago, IL 60601 (Loop area)",Data Scientist / R Analytics | Fulltime,"Syntel, Inc.",No Salary Listed,60000
316,"Chicago, IL",Research Analyst - Beverage,Mintel,No Salary Listed,60000
317,"Chicago, IL",Chief Technology Officer,No Company Listed,No Salary Listed,60000
318,"Lombard, IL",Statistical Data Specialist,Change Healthcare,No Salary Listed,60000
319,"Chicago, IL 60606 (Loop area)",Research Analyst - Domestic Materials & Energy Sector,William Blair & Company,No Salary Listed,60000
320,"Chicago, IL",Digital Marketing Specialist,McKinsey & Company,No Salary Listed,60000
321,"Chicago, IL 60647 (Logan Square area)",Junior Software Engineer,Nielsen,No Salary Listed,60000
322,"Chicago, IL 60661 (Near West Side area)",Associate/Senior Associate,Exponent,No Salary Listed,60000
323,"Chicago, IL",Environmental Soil Scientist,Metropolitan Water Reclamation District of Greater...,"$76,035 - $115,830 a year",60000
324,"Chicago, IL",DevOps Engineer,University of Chicago,No Salary Listed,60000
325,"Chicago, IL",Senior Research Analyst,Fleishman-Hillard,No Salary Listed,60000
326,"Evanston, IL",Optimization Specialist,Nielsen,No Salary Listed,60000
327,"Chicago, IL",Environmental Soil Scientist,Metropolitan Water Reclamation District of Greater...,"$76,035 - $115,830 a year",60000
328,"Northbrook, IL 60062",Associate Packaging Scientist,Walgreens,No Salary Listed,60000
329,"Chicago, IL 60606 (Loop area)",Research Analyst,Market Track,No Salary Listed,60000
330,"Lombard, IL",Statistical Data Specialist,Change Healthcare,No Salary Listed,60000
331,"Chicago, IL",Senior Web Applications Developer,University of Chicago,No Salary Listed,60000
332,"Chicago, IL 60601 (Loop area)",Data Scientist / R Analytics | Fulltime,"Syntel, Inc.",No Salary Listed,60000
333,"Chicago, IL 60606 (Loop area)",Research Analyst,Market Track,No Salary Listed,60000
334,"Chicago, IL","Product Manager, Business Development & Retail Innovation",Capital One,No Salary Listed,60000
335,"Chicago, IL",Technology Operations Lead - New Ventures,McKinsey & Company,No Salary Listed,60000
336,"Deerfield, IL",Search Intelligence Manager (Data Scientist),Walgreens,No Salary Listed,60000
337,"Chicago, IL",Lead Data Engineer,No Company Listed,No Salary Listed,60000
338,"Chicago, IL",IT Programmer 2,University of Chicago,No Salary Listed,60000
339,"Chicago, IL 60606 (Loop area)",Data Analysis Manager,Crowe Horwath,No Salary Listed,60000
340,"Chicago, IL 60611 (Near North Side area)",Health Science Research Analyst,American Dental Association,No Salary Listed,60000
341,"Chicago, IL",DevOps Engineer,University of Chicago,No Salary Listed,60000
342,"Chicago, IL",Sales Trainee,CDK Global,No Salary Listed,60000
343,"Chicago, IL",Principal Machine Learning Engineer,Jobspring Partners,"$130,000 - $160,000 a year",60000
344,"Chicago, IL",Custom Health - Research Analyst,Ipsos North America,No Salary Listed,60000
345,"Chicago, IL",Front-End Software Developer,IDEO,No Salary Listed,60000
346,"Deerfield, IL",Consumer Research Analyst,Walgreens,No Salary Listed,60000
347,"Chicago, IL",Senior Data Scientist,Verisk Insurance Solutions,No Salary Listed,60000
348,"Glenview, IL","Sr. Food Scientist, R&D - Prod Development",Kraft Heinz Company,No Salary Listed,60000
349,"Chicago, IL 60638 (Clearing area)",Sr Staff Software Engineer,General Electric,No Salary Listed,60000
350,"Oak Park, IL 60302",Associate Director of Biostatistics,Personify,No Salary Listed,60000
351,"Chicago, IL",CTO,Workbridge Associates,"$90,000 - $120,000 a year",60000
352,"Chicago, IL 60606 (Loop area)",Geological Engineer - Whiting Refinery - Indiana,Parsons Corporation,No Salary Listed,60000
353,"Chicago, IL",Artificial Intelligence Go to Market Senior Manager,Accenture,No Salary Listed,60000
354,"Oak Park, IL 60302",Associate Director of Biostatistics,Personify,No Salary Listed,60000
355,"Chicago, IL",Health Analytics Strategy & Transformation Manager (MW),Accenture,No Salary Listed,60000
356,"Deerfield, IL","Senior Tax Analyst, Federal Income Tax Planning & Research",Walgreens,No Salary Listed,60000
357,"Chicago, IL",Senior Bioinformatician,University of Chicago,No Salary Listed,60000
358,"Chicago, IL","Solution Manager - City Voices, McKinsey Solutions",McKinsey & Company,No Salary Listed,60000
359,"Chicago, IL",Librarian (Posting),Northwestern University,No Salary Listed,60000
360,"Chicago, IL",Recruiter - North America,McKinsey & Company,No Salary Listed,60000
361,"Lemont, IL",Electron and X-ray Microscopy Group Leader,Argonne National Laboratory,No Salary Listed,60000
362,"Chicago, IL",Sr Research Reg Ops Analyst,Rush University Medical Center,No Salary Listed,60000
363,"Chicago, IL",SEC Financial Computer Scientist (Python),No Company Listed,No Salary Listed,60000
364,"Chicago, IL 60601 (Loop area)",Senior Research Analyst ? Private Equity,No Company Listed,No Salary Listed,60000
365,"Northbrook, IL",Senior Statistical Programming Manager,Astellas Pharmaceuticals,No Salary Listed,60000
366,"Chicago, IL",Market Research Analyst,Paladin,No Salary Listed,60000
367,"Chicago, IL",Lead Designer,No Company Listed,No Salary Listed,60000
368,"Chicago, IL 60661 (Near West Side area)",Sr. Analytic Developer,TransUnion,No Salary Listed,60000
369,"Chicago, IL",SEC Financial Computer Scientist (Python),No Company Listed,No Salary Listed,60000
370,"Chicago, IL",Sr Research Reg Ops Analyst,Rush University Medical Center,No Salary Listed,60000
371,"Chicago, IL",Lead Data Scientist,No Company Listed,No Salary Listed,60000
372,"Lemont, IL",Curriculum Developer (Part Time),Argonne National Laboratory,No Salary Listed,60000
373,"Chicago, IL",Senior Recruiter - North America,McKinsey & Company,No Salary Listed,60000
374,"Northbrook, IL",No Job Title Listed,No Company Listed,"$130,000 - $135,000 a year",60000
375,"Chicago, IL",Quantitative Analyst,No Company Listed,No Salary Listed,60000
376,"Chicago, IL 60661 (Near West Side area)",Manager/Senior Manager,Exponent,No Salary Listed,60000
377,"Chicago, IL 60654 (Loop area)",Clinical Genomic Scientist,Tempus,No Salary Listed,60000
378,"Chicago, IL","Senior Product Manager, Merchant Products",No Company Listed,No Salary Listed,60000
379,"Chicago, IL",Senior Finance Analyst,University of Chicago,No Salary Listed,60000
380,"Chicago, IL","Senior Product Manager, Discovery and Personalization",No Company Listed,No Salary Listed,60000
381,"Chicago, IL",Content Manager,Accenture,No Salary Listed,60000
382,"Northbrook, IL",No Job Title Listed,No Company Listed,"$130,000 - $135,000 a year",60000
383,"Chicago, IL",physIQ - Mobile Application Developer,No Company Listed,No Salary Listed,60000
384,"Lemont, IL",Curriculum Developer (Part Time),Argonne National Laboratory,No Salary Listed,60000
385,"Chicago, IL",Senior Analyst - Statistics and Operations Research,United Airlines,No Salary Listed,60000
386,"Chicago, IL","Director, Human Resources & Academic Affairs",University of Chicago,No Salary Listed,60000
387,"Chicago, IL 60606 (Loop area)","Director, Product Management (Analytics)",No Company Listed,No Salary Listed,60000
388,"Lemont, IL",Software Development Specialist,Argonne National Laboratory,No Salary Listed,60000
389,"Chicago, IL","Digital Product Manager, Data Platform",Allstate Insurance,No Salary Listed,60000
390,"Chicago, IL",Data Scientist / R Developer,Matrix Resources,No Salary Listed,60000
391,"Chicago, IL","Senior Product Manager, Merchant Products",No Company Listed,No Salary Listed,60000
392,"Chicago, IL","Senior Product Manager, Discovery and Personalization",No Company Listed,No Salary Listed,60000
393,"Lemont, IL",Assistant Physicist,Argonne National Laboratory,No Salary Listed,60000
394,"Chicago, IL","Director, Human Resources & Academic Affairs",University of Chicago,No Salary Listed,60000
395,"Chicago, IL",Strategic Planning Director (Chicago),BuzzFeed,No Salary Listed,60000
396,"Chicago, IL 60631 (Norwood Park area)",Construction Project Manager- Data Center/Mission Critical F...,HDR,No Salary Listed,60000
397,"Chicago, IL","Technical Architect - Cloud Control Tower, McKinsey Solution...",McKinsey & Company,No Salary Listed,60000
398,"Arlington Heights, IL",MN AMS Small Cells - Arlington Heights Hardware 2017 Intern...,Nokia,No Salary Listed,60000
399,"Chicago, IL","Senior Software Engineer, iOS",The Climate Corporation,No Salary Listed,60000
400,"Chicago, IL 60604 (Loop area)",Software Engineer,Motorola Solutions,No Salary Listed,60000
401,"Chicago, IL",Full Stack Developer,Workbridge Associates,"$70,000 - $90,000 a year",60000
402,"Lemont, IL",Assistant Physicist,Argonne National Laboratory,No Salary Listed,60000
403,"Chicago, IL",Strategic Planning Director (Chicago),BuzzFeed,No Salary Listed,60000
404,"Chicago, IL",Resident Engineer,WSP | Parsons Brinckerhoff,No Salary Listed,60000
405,"Chicago, IL","Senior Software Engineer, iOS",The Climate Corporation,No Salary Listed,60000
406,"Skokie, IL 60077",R&D Scientist,LanzaTech,No Salary Listed,60000
407,"Downers Grove, IL 60515",Field Application Scientist,PerkinElmer,No Salary Listed,60000
408,"Melrose Park, IL","SUPERVISOR, MICROBIOLOGY 2pm - 10pm (MP00817)",Fresenius Kabi,No Salary Listed,60000
409,"Chicago, IL",Senior Software Engineer,No Company Listed,No Salary Listed,60000
410,"Chicago, IL",Resident Engineer,WSP | Parsons Brinckerhoff,No Salary Listed,60000
411,"Chicago, IL",Scientific Support Analyst,University of Chicago,No Salary Listed,60000
412,"Itasca, IL","Program Manager,Teen Injury Prevention",National Safety Council,No Salary Listed,60000
413,"Lemont, IL",RD3/RD4 Software Engineer,Argonne National Laboratory,No Salary Listed,60000
414,"Chicago, IL",Risk Analyst-Quantitative Researcher,"Open Systems Technologies, Inc.",No Salary Listed,60000
415,"Chicago, IL",Front End Engineer (Senior/Associate),No Company Listed,No Salary Listed,60000
416,"Chicago, IL",Associate Industrial Hygienist,ENVIRON International Corporation,No Salary Listed,60000
417,"Chicago, IL",Accenture Analytics- Big Data Sales Engineer Senior Manager,Accenture,No Salary Listed,60000
418,"Chicago, IL 60654 (Loop area)",UI / UX Designer,Tempus,No Salary Listed,60000
419,"Rolling Meadows, IL",Capital One - Digital Product Manager - Case Management Team,No Company Listed,No Salary Listed,60000
420,"Chicago, IL","Capital One - Product Manager, Business Development & Retail...",No Company Listed,No Salary Listed,60000
421,"Chicago, IL 60606 (Loop area)",Program Business Manager,Nokia,No Salary Listed,60000
422,"Glenview, IL",Assoc Food Scientist R&D - Product Dev,Kraft Heinz Company,No Salary Listed,60000
423,"Chicago, IL",Senior Engineer - Site Reliability,No Company Listed,No Salary Listed,60000
424,"Downers Grove, IL",Data Scientist,Matrix Resources,No Salary Listed,60000
425,"Chicago, IL","Associate Director, Major Gifts - PSD",University of Chicago,"$100,000 a year",60000
426,"Chicago, IL 60631 (Norwood Park area)","Principal, Education | Science | Tech",HDR,No Salary Listed,60000
427,"Chicago, IL 60654 (Loop area)",Senior UI / UX designer,Tempus,No Salary Listed,60000
428,"Chicago, IL","Communications Manager, Pearson Institute",University of Chicago,No Salary Listed,60000
429,"Chicago, IL",Customer DBS Leader,Beckman Coulter,No Salary Listed,60000
430,"Chicago, IL",Customer DBS Leader,"Beckman Coulter, Inc.",No Salary Listed,60000
431,"Chicago, IL",Head of Machine Learning Big Data,No Company Listed,No Salary Listed,60000
432,"Chicago, IL",Connect - Senior Research Manager,Ipsos North America,No Salary Listed,60000
433,"Chicago, IL 60606 (Loop area)",Senior UI/UX Designer,Crowe Horwath,No Salary Listed,60000
434,"Chicago, IL",Course Operations Coordinator,McKinsey & Company,No Salary Listed,60000
435,"Chicago, IL",Brand Strategy Manager,BuzzFeed,No Salary Listed,60000
436,"Chicago, IL",Rubber Materials Scientist,American Roller Company,No Salary Listed,60000
437,"Chicago, IL",Medical Director 38914BR,Aetna,No Salary Listed,60000
438,"Chicago, IL",Sr. Solution Architect (Pre-Sales-Central Region-Mid West US...,No Company Listed,No Salary Listed,60000
439,"Chicago, IL",Centrifugation and Cell Counting Representative II Sales,Beckman Coulter,No Salary Listed,60000
440,"Chicago, IL 60601 (Loop area)",Applied Analytics Sales Executive - Central and Western US,Pitney Bowes,No Salary Listed,60000
441,"Chicago, IL",Security Engineer,No Company Listed,No Salary Listed,60000
442,"Chicago, IL",Group Account Supervisor,No Company Listed,No Salary Listed,60000
443,"Chicago, IL",Accenture Analytics-Life Science Sales Lead Senior Manager,Accenture,No Salary Listed,60000
444,"Chicago, IL",Analytics Go to Market Resources Industries Lead,Accenture,No Salary Listed,60000
445,"Chicago, IL",Director of the General Social Survey (GSS),National Opinion Research Center (NORC),No Salary Listed,60000
446,"Rosemont, IL 60018",Manager Scientific & Regulatory Affairs,No Company Listed,No Salary Listed,60000
447,"Chicago, IL 60603 (Loop area)",Quantitative Analyst,Matlen Silver,No Salary Listed,60000
448,"Chicago, IL",Sr Software Engineer I - Open Location Platform - Machine Le...,HERE,No Salary Listed,60000
449,"Arlington Heights, IL",Mechanical Engineer Intern,Nokia,No Salary Listed,60000
450,"Northbrook, IL 60062",Data Modeler with SAS/modeling and predictive modeling and a...,No Company Listed,No Salary Listed,60000
451,"Chicago, IL","Associate Director, Account Medical Advisor- (Chicago) Illin...",Boehringer Ingelheim,No Salary Listed,60000
452,"Willowbrook, IL 60527",Human Factors Engineer,Rimkus Consulting Group,No Salary Listed,60000
453,"Chicago, IL",Statistician (Master's Level),No Company Listed,No Salary Listed,60000
454,"Chicago, IL 60603 (Loop area)","Junior Data Scientist (Python, Spark, SciKitLearn)",Workbridge Associates,"$100,000 a year",60000
455,"Chicago, IL 60607 (Near West Side area)",Data Scientist,No Company Listed,No Salary Listed,60000
456,"Chicago, IL",Senior Data Scientist,Rally Health,No Salary Listed,60000
457,"Chicago, IL",Data Engineer,No Company Listed,$50 - $70 an hour,60000
458,"Chicago, IL","Data Scientist II (Python, R, AWS)",Workbridge Associates,"$125,000 - $165,000 a year",60000
459,"Oak Brook, IL",Statistician,Napleton Automotive Group,No Salary Listed,60000
460,"Chicago, IL",Data Scientist,No Company Listed,No Salary Listed,60000
461,"Chicago, IL",Data Engineer,No Company Listed,"$70,000 - $90,000 a year",60000
462,"Chicago, IL","Associate Director, Account Medical Advisor- (Chicago) Illin...",Boehringer Ingelheim,No Salary Listed,60000
463,"Westmont, IL 60559",Statistician Intern,Napleton Automotive Group,No Salary Listed,60000
464,"Chicago, IL 60654 (Loop area)",Associate Data Scientist,No Company Listed,No Salary Listed,60000
465,"Chicago, IL",Data Scientist,No Company Listed,No Salary Listed,60000
466,"Chicago, IL 60654 (Loop area)",Data Analyst - Insurance,CCC Information Services Inc.,No Salary Listed,60000
467,"Chicago, IL 60603 (Loop area)",Data Scientist,Workbridge Associates,No Salary Listed,60000
468,"Chicago, IL",Lead Data Scientist - iam Bank,No Company Listed,No Salary Listed,60000
469,"Chicago, IL 60603 (Loop area)","Senior Data Scientist II (Python, R, TensorFlow)",Workbridge Associates,"$170,000 a year",60000
470,"Chicago, IL",Senior Data Scientist,No Company Listed,No Salary Listed,60000
471,"Chicago, IL 60603 (Loop area)",Data Scientist - Contract,Jobspring Partners,No Salary Listed,60000
472,"Chicago, IL",Statistical Arbitrage Trader,Gelber Group,No Salary Listed,60000
